key,date,value
commits,20141124,5790
commits,20141125,5804
commits,20141126,5830
commits,20141127,5836
commits,20141128,5842
commits,20141129,5843
commits,20141130,5844
commits,20141201,5854
commits,20141202,5865
commits,20141203,5873
commits,20141204,5881
commits,20141205,5892
commits,20141206,5898
commits,20141207,5900
commits,20141208,5909
commits,20141209,5918
commits,20141210,5920
commits,20141211,5934
commits,20141212,5942
commits,20141213,5943
commits,20141214,5944
commits,20141215,5948
commits,20141216,5966
commits,20141217,5972
commits,20141218,5973
commits,20141219,5988
commits,20141220,5993
commits,20141221,5995
commits,20141222,5999
commits,20141223,6010
commits,20141224,6012
commits,20141225,6013
commits,20141226,6016
commits,20141227,6031
commits,20141228,6032
commits,20141229,6042
commits,20141230,6050
commits,20141231,6059
commits,20150101,6060
commits,20150102,6076
commits,20150103,6079
commits,20150104,6085
commits,20150105,6104
commits,20150106,6112
commits,20150107,6123
commits,20150108,6133
commits,20150109,6135
commits,20150110,6139
commits,20150111,6140
commits,20150112,6148
commits,20150113,6151
commits,20150114,6164
commits,20150115,6165
commits,20150116,6173
commits,20150117,6176
commits,20150118,6176
commits,20150119,6179
commits,20150120,6189
commits,20150121,6192
commits,20150122,6192
commits,20150123,6194
commits,20150124,6195
commits,20150125,6197
commits,20150126,6205
commits,20150127,6205
commits,20150128,6207
commits,20150129,6213
commits,20150130,6214
commits,20150131,6228
commits,20150201,6233
commits,20150202,6235
commits,20150203,6246
commits,20150204,6258
commits,20150205,6260
commits,20150206,6263
commits,20150207,6263
commits,20150208,6264
commits,20150209,6268
commits,20150210,6270
commits,20150211,6271
commits,20150212,6271
commits,20150213,6272
commits,20150214,6273
commits,20150215,6274
commits,20150216,6276
commits,20150217,6277
commits,20150218,6278
commits,20150219,6278
commits,20150220,6279
commits,20150221,6281
commits,20150222,6281
commits,20150223,6285
commits,20150224,6288
commits,20150225,6291
commits,20150226,6299
commits,20150227,6299
commits,20150228,6299
commits,20150301,6300
commits,20150302,6301
commits,20150303,6307
commits,20150304,6307
commits,20150305,6310
commits,20150306,6331
commits,20150307,6332
commits,20150308,6332
commits,20150309,6341
commits,20150310,6342
commits,20150311,6349
commits,20150312,6358
commits,20150313,6364
commits,20150314,6364
commits,20150315,6364
commits,20150316,6368
commits,20150317,6372
commits,20150318,6373
commits,20150319,6373
commits,20150320,6377
commits,20150321,6380
commits,20150322,6382
commits,20150323,6382
commits,20150324,6401
commits,20150325,6403
commits,20150326,6408
commits,20150327,6413
commits,20150328,6413
commits,20150329,6416
commits,20150330,6419
commits,20150331,6419
commits,20150401,6431
commits,20150402,6432
commits,20150403,6434
commits,20150404,6435
commits,20150405,6435
commits,20150406,6436
commits,20150407,6438
commits,20150408,6444
commits,20150409,6446
commits,20150410,6449
commits,20150411,6449
commits,20150412,6454
commits,20150413,6458
commits,20150414,6461
commits,20150415,6468
commits,20150416,6471
commits,20150417,6472
commits,20150418,6472
commits,20150419,6474
commits,20150420,6497
commits,20150421,6501
commits,20150422,6505
commits,20150423,6510
commits,20150424,6519
commits,20150425,6520
commits,20150426,6522
commits,20150427,6523
commits,20150428,6538
commits,20150429,6550
commits,20150430,6560
commits,20150501,6570
commits,20150502,6573
commits,20150503,6574
commits,20150504,6588
commits,20150505,6594
commits,20150506,6602
commits,20150507,6605
commits,20150508,6606
commits,20150509,6609
commits,20150510,6611
commits,20150511,6614
commits,20150512,6628
commits,20150513,6635
commits,20150514,6654
commits,20150515,6667
commits,20150516,6672
commits,20150517,6672
commits,20150518,6686
commits,20150519,6693
commits,20150520,6699
commits,20150521,6702
commits,20150522,6706
commits,20150523,6707
commits,20150524,6709
commits,20150525,6709
commits,20150526,6719
commits,20150527,6735
commits,20150528,6739
commits,20150529,6741
commits,20150530,6741
commits,20150531,6742
commits,20150601,6751
commits,20150602,6760
commits,20150603,6769
commits,20150604,6788
commits,20150605,6794
commits,20150606,6801
commits,20150607,6802
commits,20150608,6805
commits,20150609,6811
commits,20150610,6823
commits,20150611,6832
commits,20150612,6837
commits,20150613,6838
commits,20150614,6839
commits,20150615,6847
commits,20150616,6856
commits,20150617,6870
commits,20150618,6875
commits,20150619,6884
commits,20150620,6886
commits,20150621,6888
commits,20150622,6896
commits,20150623,6898
commits,20150624,6899
commits,20150625,6906
commits,20150626,6910
commits,20150627,6910
commits,20150628,6910
commits,20150629,6911
commits,20150630,6920
commits,20150701,6926
commits,20150702,6941
commits,20150703,6951
commits,20150704,6951
commits,20150705,6952
commits,20150706,6956
commits,20150707,6959
commits,20150708,6962
commits,20150709,6964
commits,20150710,6979
commits,20150711,6982
commits,20150712,6984
commits,20150713,6989
commits,20150714,6994
commits,20150715,7005
commits,20150716,7006
commits,20150717,7011
commits,20150718,7016
commits,20150719,7017
commits,20150720,7033
commits,20150721,7036
commits,20150722,7040
commits,20150723,7046
commits,20150724,7051
commits,20150725,7052
commits,20150726,7052
commits,20150727,7070
commits,20150728,7077
commits,20150729,7081
commits,20150730,7082
commits,20150731,7087
commits,20150801,7089
commits,20150802,7089
commits,20150803,7101
commits,20150804,7105
commits,20150805,7113
commits,20150806,7119
commits,20150807,7126
commits,20150808,7129
commits,20150809,7129
commits,20150810,7138
commits,20150811,7147
commits,20150812,7149
commits,20150813,7150
commits,20150814,7153
commits,20150815,7153
commits,20150816,7153
commits,20150817,7159
commits,20150818,7161
commits,20150819,7168
commits,20150820,7173
commits,20150821,7175
commits,20150822,7186
commits,20150823,7187
commits,20150824,7189
commits,20150825,7195
commits,20150826,7198
commits,20150827,7198
commits,20150828,7198
commits,20150829,7200
commits,20150830,7200
commits,20150831,7203
commits,20150901,7204
commits,20150902,7219
commits,20150903,7235
commits,20150904,7246
commits,20150905,7246
commits,20150906,7248
commits,20150907,7252
commits,20150908,7261
commits,20150909,7261
commits,20150910,7261
commits,20150911,7261
commits,20150912,7264
commits,20150913,7266
commits,20150914,7267
commits,20150915,7268
commits,20150916,7287
commits,20150917,7293
commits,20150918,7300
commits,20150919,7302
commits,20150920,7303
commits,20150921,7311
commits,20150922,7320
commits,20150923,7331
commits,20150924,7336
commits,20150925,7342
commits,20150926,7345
commits,20150927,7346
commits,20150928,7352
commits,20150929,7362
commits,20150930,7371
commits,20151001,7398
commits,20151002,7400
commits,20151003,7401
commits,20151004,7402
commits,20151005,7411
commits,20151006,7424
commits,20151007,7426
commits,20151008,7432
commits,20151009,7450
commits,20151010,7453
commits,20151011,7457
commits,20151012,7459
commits,20151013,7480
commits,20151014,7484
commits,20151015,7491
commits,20151016,7492
commits,20151017,7494
commits,20151018,7496
commits,20151019,7504
commits,20151020,7517
commits,20151021,7520
commits,20151022,7526
commits,20151023,7550
commits,20151024,7550
commits,20151025,7552
commits,20151026,7567
commits,20151027,7571
commits,20151028,7585
commits,20151029,7593
commits,20151030,7596
commits,20151031,7599
commits,20151101,7603
commits,20151102,7607
commits,20151103,7616
commits,20151104,7632
commits,20151105,7640
commits,20151106,7642
commits,20151107,7642
commits,20151108,7643
commits,20151109,7653
commits,20151110,7674
commits,20151111,7692
commits,20151112,7709
commits,20151113,7730
commits,20151114,7745
commits,20151115,7746
commits,20151116,7767
commits,20151117,7779
commits,20151118,7789
commits,20151119,7803
commits,20151120,7814
commits,20151121,7820
commits,20151122,7824
commits,20151123,7827
commits,20151124,7842
commits,20151125,7848
commits,20151126,7852
commits,20151127,7872
commits,20151128,7885
commits,20151129,7892
commits,20151130,7935
commits,20151201,7970
commits,20151202,8001
commits,20151203,8008
commits,20151204,8012
commits,20151205,8015
commits,20151206,8016
commits,20151207,8023
commits,20151208,8028
commits,20151209,8032
commits,20151210,8035
commits,20151211,8040
commits,20151212,8043
commits,20151213,8045
commits,20151214,8059
commits,20151215,8061
commits,20151216,8063
commits,20151217,8065
commits,20151218,8070
commits,20151219,8071
commits,20151220,8072
commits,20151221,8073
commits,20151222,8086
commits,20151223,8087
commits,20151224,8088
commits,20151225,8089
commits,20151226,8092
commits,20151227,8092
commits,20151228,8092
commits,20151229,8093
commits,20151230,8095
commits,20151231,8095
commits,20160101,8095
commits,20160102,8098
commits,20160103,8101
commits,20160104,8114
commits,20160105,8130
commits,20160106,8134
commits,20160107,8146
commits,20160108,8152
commits,20160109,8158
commits,20160110,8159
commits,20160111,8160
commits,20160112,8161
commits,20160113,8174
commits,20160114,8177
commits,20160115,8183
commits,20160116,8185
commits,20160117,8188
commits,20160118,8206
commits,20160119,8211
commits,20160120,8219
commits,20160121,8220
commits,20160122,8223
commits,20160123,8225
commits,20160124,8225
commits,20160125,8227
commits,20160126,8229
commits,20160127,8237
commits,20160128,8245
commits,20160129,8247
commits,20160130,8249
commits,20160131,8252
commits,20160201,8261
commits,20160202,8263
commits,20160203,8270
commits,20160204,8273
commits,20160205,8273
commits,20160206,8273
commits,20160207,8274
commits,20160208,8277
commits,20160209,8284
commits,20160210,8290
commits,20160211,8296
commits,20160212,8302
commits,20160213,8303
commits,20160214,8305
commits,20160215,8307
commits,20160216,8309
commits,20160217,8309
commits,20160218,8312
commits,20160219,8312
commits,20160220,8312
commits,20160221,8312
commits,20160222,8312
commits,20160223,8314
commits,20160224,8318
commits,20160225,8318
commits,20160226,8323
commits,20160227,8328
commits,20160228,8328
commits,20160229,8329
commits,20160301,8334
commits,20160302,8335
commits,20160303,8337
commits,20160304,8337
commits,20160305,8338
commits,20160306,8338
commits,20160307,8338
commits,20160308,8341
commits,20160309,8345
commits,20160310,8346
commits,20160311,8350
commits,20160312,8352
commits,20160313,8352
commits,20160314,8368
commits,20160315,8373
commits,20160316,8376
commits,20160317,8380
commits,20160318,8397
commits,20160319,8401
commits,20160320,8401
commits,20160321,8409
commits,20160322,8412
commits,20160323,8417
commits,20160324,8418
commits,20160325,8418
commits,20160326,8419
commits,20160327,8419
commits,20160328,8422
commits,20160329,8427
commits,20160330,8430
commits,20160331,8433
commits,20160401,8436
commits,20160402,8441
commits,20160403,8448
commits,20160404,8455
commits,20160405,8465
commits,20160406,8469
commits,20160407,8478
commits,20160408,8481
commits,20160409,8487
commits,20160410,8491
commits,20160411,8498
commits,20160412,8499
commits,20160413,8502
commits,20160414,8505
commits,20160415,8516
commits,20160416,8521
commits,20160417,8523
commits,20160418,8530
commits,20160419,8540
commits,20160420,8552
commits,20160421,8555
commits,20160422,8559
commits,20160423,8564
commits,20160424,8565
commits,20160425,8575
commits,20160426,8586
commits,20160427,8596
commits,20160428,8605
commits,20160429,8607
commits,20160430,8610
commits,20160501,8610
commits,20160502,8613
commits,20160503,8613
commits,20160504,8618
commits,20160505,8629
commits,20160506,8639
commits,20160507,8639
commits,20160508,8640
commits,20160509,8648
commits,20160510,8661
commits,20160511,8666
commits,20160512,8674
commits,20160513,8683
commits,20160514,8683
commits,20160515,8686
commits,20160516,8692
commits,20160517,8703
commits,20160518,8707
commits,20160519,8711
commits,20160520,8715
commits,20160521,8720
commits,20160522,8721
commits,20160523,8721
commits,20160524,8723
commits,20160525,8726
commits,20160526,8730
commits,20160527,8734
commits,20160528,8737
commits,20160529,8738
commits,20160530,8742
commits,20160531,8746
commits,20160601,8750
commits,20160602,8767
commits,20160603,8769
commits,20160604,8771
commits,20160605,8772
commits,20160606,8784
commits,20160607,8795
commits,20160608,8804
commits,20160609,8816
commits,20160610,8828
commits,20160611,8828
commits,20160612,8830
commits,20160613,8844
commits,20160614,8846
commits,20160615,8853
commits,20160616,8856
commits,20160617,8865
commits,20160618,8869
commits,20160619,8879
commits,20160620,8891
commits,20160621,8897
commits,20160622,8925
commits,20160623,8928
commits,20160624,8934
commits,20160625,8934
commits,20160626,8936
commits,20160627,8939
commits,20160628,8947
commits,20160629,8949
commits,20160630,8953
commits,20160701,8954
commits,20160702,8955
commits,20160703,8955
commits,20160704,8955
commits,20160705,8958
commits,20160706,8962
commits,20160707,8968
commits,20160708,8972
commits,20160709,8977
commits,20160710,8977
commits,20160711,8977
commits,20160712,8980
commits,20160713,8980
commits,20160714,8982
commits,20160715,8985
commits,20160716,8987
commits,20160717,8988
commits,20160718,8996
commits,20160719,8999
commits,20160720,9001
commits,20160721,9005
commits,20160722,9008
commits,20160723,9008
commits,20160724,9011
commits,20160725,9011
commits,20160726,9013
commits,20160727,9017
commits,20160728,9025
commits,20160729,9031
commits,20160730,9038
commits,20160731,9046
commits,20160801,9049
commits,20160802,9051
commits,20160803,9052
commits,20160804,9053
commits,20160805,9057
commits,20160806,9058
commits,20160807,9061
commits,20160808,9065
commits,20160809,9071
commits,20160810,9074
commits,20160811,9074
commits,20160812,9077
commits,20160813,9078
commits,20160814,9080
commits,20160815,9083
commits,20160816,9089
commits,20160817,9093
